image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded,size
32,32,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,39.84109783172608,299.32572046110505,92.03945334952256,27.68266289718648,13.22139835907936,0.0898822786616431,1.0,1.0,4.568556268566194,0.0034103938047852,1.0,0.0,0.692510709712023,600,32x32
32,32,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,39.8813910484314,287.6750816192475,92.03950889690576,26.583335171356172,13.221354462919264,0.0898823329071345,1.0,1.0,4.5779953274087415,0.0007148073363209,1.0,0.0,0.6800574162390446,600,32x32
32,32,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,40.30610489845276,307.06976645535866,92.03932618609076,27.748691293823025,13.221392207799308,0.0898821544786042,1.0,1.0,4.592966596206723,0.0004344848560813,1.0,0.0,0.7002657498700012,600,32x32
32,32,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,40.37657380104065,309.2975283361704,92.03940535629944,28.334045063225204,13.221388910295293,0.0898822317932611,1.0,1.0,4.594759061193092,0.0037850463152521,1.0,0.0,0.7024243748360531,600,32x32
32,32,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,37.6022047996521,336.77263576013206,51.90898054506442,37.67667006123536,11.367367672220915,0.0506923638135394,1.0,1.0,4.570073526187183,0.0017685569914867,1.0,0.0,0.8458634252515788,600,32x32
32,32,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,39.38701891899109,352.40130009027365,51.90937705723192,37.98672781094581,11.36747995169541,0.050692751032453,1.0,1.0,4.591617775986218,0.0016663601166226,1.0,0.0,0.8526981113749171,600,32x32
32,32,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,39.03611087799072,339.3335934240895,51.90913190041012,36.33753358047842,11.367409669444802,0.0506925116214942,1.0,1.0,4.565910285209005,-0.0002510433464,1.0,0.0,0.847026251139434,600,32x32
32,32,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,40.5929274559021,329.7552620733659,51.908770275071376,38.044604984244415,11.367320815672986,0.0506921584717493,1.0,1.0,4.586210925076469,0.0007922845521784,1.0,0.0,0.8425839516595116,600,32x32
32,32,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,40.091103076934814,330.5781552114116,51.90917081394846,37.57711089391637,11.367431552151809,0.0506925496229965,1.0,1.0,4.565912094537823,0.0029660161504471,1.0,0.0,0.842974588624129,600,32x32
32,32,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,39.86219930648804,314.75976768983145,51.90936206735968,35.714158216392626,11.367405527358835,0.0506927363939059,1.0,1.0,4.573874201956605,0.0007630287019024,1.0,0.0,0.8350826014126689,600,32x32
32,32,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,38.52052426338196,340.30231912207546,51.90901954827432,37.6231455454215,11.367419756478007,0.0506924019026116,1.0,1.0,4.5995535971897255,0.0019123554841088,1.0,0.0,0.8474620458591315,600,32x32
32,32,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,38.96785092353821,343.5793674673096,51.90916083163724,38.59563644040098,11.36744749622011,0.0506925398746457,1.0,1.0,4.591663725757291,0.00356010508761,1.0,0.0,0.8489165364780636,600,32x32
32,32,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,38.93837332725525,384.1752470218868,17.119893992139385,51.23937025144952,6.094429385014525,0.0167186464766986,1.0,1.0,4.567581258323336,0.0023856786331091,1.0,0.0,0.9554372799266684,600,32x32
32,32,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,40.19686913490296,405.6646310051845,17.119892809280927,51.60326316392413,6.094439837616514,0.0167186453215634,1.0,1.0,4.582138812355793,-0.0003539623123394,1.0,0.0,0.9577979160597264,600,32x32
32,32,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,39.80555748939514,388.6690869606854,17.11916615615047,48.68476580102152,6.094170504275755,0.0167179356993656,1.0,1.0,4.5641018590420455,-0.0005467409953635,1.0,0.0,0.955954392231142,600,32x32
32,32,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,40.56358480453491,377.68444090555465,17.119267428177302,51.43877687953703,6.094045691017634,0.0167180345978293,1.0,1.0,4.575194307388588,-0.0002945206586296,1.0,0.0,0.9546730932650248,600,32x32
