attack,alpha,seed,active_frac,gate_mean,final_loss,mse,psnr,corr
idlg,4.0,12,0.9854379296302795,0.4078977704048157,0.07401303201913834,0.30553489923477173,-2.2404084342822355,0.5327711701393127
inverting_gradients,4.0,12,0.9878826141357422,0.4069003462791443,0.012471584603190422,0.2386351376771927,-1.1671441087841468,0.5720259547233582
dlg,4.0,13,0.9959608912467957,0.48110640048980713,0.010318709537386894,0.050436973571777344,5.672877753133866,0.8512218594551086
idlg,4.0,13,0.9971300959587097,0.4815976917743683,0.017596781253814697,0.04936911165714264,5.765814818823718,0.8414621353149414
inverting_gradients,4.0,13,0.9936224222183228,0.47811785340309143,0.0007409438258036971,0.09073667973279953,3.122539111502074,0.7526892423629761
dlg,4.0,14,0.9994685053825378,0.44322627782821655,0.006794322282075882,0.0886656865477562,3.1629085252196836,0.7636284232139587
idlg,4.0,14,0.0,0.0,4.962254524230957,12776365883392.0,-138.4236090669651,-0.028256071731448174
inverting_gradients,4.0,14,0.9993622303009033,0.44282716512680054,0.00121285708155483,0.0771663710474968,3.7661835684291525,0.7926769256591797
dlg,4.0,15,0.9976615309715271,0.5027183890342712,0.05363757535815239,0.13708096742630005,1.20995128262575,0.6943482756614685
idlg,4.0,15,0.9936224222183228,0.5005109906196594,0.06242917850613594,0.23218277096748352,-1.0785770095166118,0.5978893637657166
inverting_gradients,4.0,15,0.9956420063972473,0.49855825304985046,0.0160614512860775,0.2243911623954773,-0.9303345932008118,0.5709809064865112
dlg,4.0,16,0.9877763390541077,0.49627062678337097,0.012932994402945042,0.08411251753568649,3.4219131055732843,0.7593327760696411
idlg,4.0,16,0.9855442047119141,0.4964822828769684,0.021312318742275238,0.14376351237297058,1.0940326766863566,0.651890218257904
inverting_gradients,4.0,16,0.9743834733963013,0.4808127284049988,0.005455015227198601,0.1931041032075882,-0.18739559653301563,0.6659587621688843
dlg,4.0,17,0.9745960831642151,0.3051428198814392,0.03157384321093559,0.1131192147731781,2.0443590722229263,0.6966502070426941
idlg,4.0,17,0.0,5.066036834477927e-08,6.467888832092285,63335988.0,-85.43678260654899,0.018182044848799706
inverting_gradients,4.0,17,0.9758715629577637,0.30815544724464417,0.00451928935945034,0.11055022478103638,2.1441265902912745,0.6961833238601685
dlg,4.0,18,0.9993622303009033,0.48516902327537537,0.014709511771798134,0.24048654735088348,-1.2311849826717725,0.4892371892929077
idlg,4.0,18,0.0,8.80131745262247e-10,4.056875705718994,2885597440.0,-102.02263455026934,-0.04052670672535896
inverting_gradients,4.0,18,0.9994685053825378,0.48405274748802185,0.004978147801011801,0.2117612659931183,-0.6787423569345497,0.5150232911109924
dlg,4.0,19,0.0,0.0,1.246039867401123,188665741312.0,-120.14673065800656,-0.045750487595796585
idlg,4.0,19,0.9872449040412903,0.39279118180274963,0.0859442874789238,0.2071361094713211,-0.5523583428662572,0.5633477568626404
inverting_gradients,4.0,19,0.9875637292861938,0.3891116678714752,0.01378433033823967,0.18804652988910675,-0.13245343016742434,0.5956428647041321
dlg,8.0,0,0.9221938848495483,0.3253437280654907,0.010829850099980831,0.05693308636546135,5.11687214681388,0.816763162612915
idlg,8.0,0,0.9227253198623657,0.3239344358444214,0.010789244435727596,0.05389281362295151,5.355210846803037,0.8248432278633118
inverting_gradients,8.0,0,0.9213435053825378,0.3245795667171478,0.003816659562289715,0.06331475079059601,4.655470405963507,0.7924314737319946
dlg,8.0,1,0.9477040767669678,0.5307033061981201,0.00944461114704609,0.044630371034145355,6.1742144505087735,0.8675627708435059
idlg,8.0,1,0.9436649680137634,0.5330841541290283,0.017118560150265694,0.05297389253973961,5.429900561941076,0.8481537699699402
inverting_gradients,8.0,1,0.9078443646430969,0.5209391117095947,0.00682035693898797,0.25404220819473267,-1.3785393666414405,0.6859016418457031
dlg,8.0,2,0.889668345451355,0.3608604967594147,0.008398259989917278,0.05692647024989128,4.99588802754123,0.8149046301841736
idlg,8.0,2,0.0,5.733736543334089e-07,3.2684459686279297,20345618.0,-80.53567827338505,-0.2997717559337616
inverting_gradients,8.0,2,0.8869047164916992,0.36150509119033813,0.003595072776079178,0.0919850617647171,2.91185754482566,0.7316956520080566
dlg,8.0,3,0.8808460831642151,0.37375879287719727,0.0033425218425691128,0.03827343508601189,6.750748465762646,0.8707121014595032
idlg,8.0,3,0.8820152878761292,0.3732578158378601,0.0028868846129626036,0.040416501462459564,6.514135716321495,0.8653793931007385
inverting_gradients,8.0,3,0.8711734414100647,0.369012713432312,0.001796037657186389,0.06149008497595787,4.691671957763877,0.800707995891571
dlg,8.0,4,0.0,0.0,1.686124324798584,27039350390784.0,-141.61959459128784,0.0006927290232852101
idlg,8.0,4,0.0,3.1327382354895406e-10,11.696056365966797,161233792.0,-89.37419273600517,0.0018452823860570788
inverting_gradients,8.0,4,0.9468536972999573,0.34128737449645996,0.0018530335510149598,0.09773821383714676,2.7997239647437207,0.757875382900238
dlg,8.0,5,0.8475764989852905,0.49115872383117676,0.02642218768596649,0.2568316161632538,-1.4560205093439809,0.5419746041297913
idlg,8.0,5,0.8213222622871399,0.4923727810382843,0.03718136250972748,0.4343513250350952,-3.7379471698521174,0.44721633195877075
inverting_gradients,8.0,5,0.7230016589164734,0.46839872002601624,0.028768399730324745,1.094435691833496,-7.751438141295107,0.27120327949523926
dlg,8.0,6,0.0,0.0,1.7705649137496948,241913160531968.0,-151.19613061715572,0.05821004882454872
idlg,8.0,6,0.0,2.1150339241387075e-26,11.988767623901367,2441840384.0,-101.236708382427,-0.013786720111966133
inverting_gradients,8.0,6,0.8901998400688171,0.28815770149230957,0.003390910569578409,0.09627756476402283,2.8052133699076025,0.7874530553817749
dlg,8.0,7,0.9180484414100647,0.24525928497314453,0.0035592904314398766,0.033709872514009476,7.271459487020923,0.8916789293289185
idlg,8.0,7,0.9133715629577637,0.24843618273735046,0.00259588030166924,0.045683085918426514,5.951476257177375,0.8572973608970642
inverting_gradients,8.0,7,0.8940263390541077,0.2544482946395874,0.002811055164784193,0.16060912609100342,0.49132839770970727,0.7058159708976746
dlg,8.0,8,0.8791453838348389,0.34232133626937866,0.011629490181803703,0.034535493701696396,7.197066201552361,0.8881503343582153
idlg,8.0,8,0.8795705437660217,0.3426233232021332,0.01184068713337183,0.03258956968784332,7.448936629072252,0.8947662115097046
inverting_gradients,8.0,8,0.8671343326568604,0.33952072262763977,0.0032991361804306507,0.07156255096197128,4.03286475697816,0.8069916367530823
dlg,8.0,9,0.957801878452301,0.39580053091049194,0.0051701427437365055,0.026728231459856033,8.430665709918694,0.9146780967712402
idlg,8.0,9,0.9546130895614624,0.40148183703422546,0.010532328858971596,0.032509975135326385,7.58020157186861,0.9002169966697693
inverting_gradients,8.0,9,0.9327168464660645,0.4031744599342346,0.0038388564717024565,0.10167431086301804,2.6282555703302863,0.7611572742462158
dlg,8.0,10,0.9420705437660217,0.3489225208759308,0.0006656313198618591,0.020000740885734558,9.660058589139535,0.9342358708381653
idlg,8.0,10,0.0,0.0,7.670505523681641,42739904512.0,-113.63781605134322,-0.0006291914032772183
inverting_gradients,8.0,10,0.9326105117797852,0.35567426681518555,0.0009306558058597147,0.060458943247795105,4.85591390464958,0.8179254531860352
dlg,8.0,11,0.9091199040412903,0.5588786602020264,0.025598887354135513,0.15284764766693115,0.9168689201419616,0.6551991105079651
idlg,8.0,11,0.0,5.777089982587866e-21,4.292031288146973,355765184.0,-92.75217793455924,-0.01434890553355217
inverting_gradients,8.0,11,0.9203869104385376,0.5510020852088928,0.008860018104314804,0.14377722144126892,1.1825556489092452,0.652982771396637
dlg,8.0,12,0.8890305757522583,0.29682302474975586,0.005540058482438326,0.03501833230257034,7.167245209823562,0.8885486125946045
idlg,8.0,12,0.8850977420806885,0.2956283688545227,0.008955870755016804,0.03245635703206062,7.497202084514672,0.9006611704826355
inverting_gradients,8.0,12,0.855867326259613,0.2861475944519043,0.006689817178994417,0.16822580993175507,0.35127352663000055,0.6755658388137817
dlg,8.0,13,0.9075254797935486,0.40763139724731445,0.0014277693117037416,0.03275466710329056,7.5476360461138725,0.8952516317367554
idlg,8.0,13,0.9093324542045593,0.4085000455379486,0.00243705534376204,0.03043372929096222,7.866816212867837,0.9020736217498779
inverting_gradients,8.0,13,0.8801020383834839,0.4083152711391449,0.00481431232765317,0.20737291872501373,-0.46715245785805043,0.5499560236930847
dlg,8.0,14,0.9197491407394409,0.3303532302379608,0.004998678341507912,0.029399370774626732,7.957083982824148,0.9099218249320984
idlg,8.0,14,0.0,1.853001485585537e-08,7.252600193023682,174916448.0,-89.78784215887103,-0.042543135583400726
inverting_gradients,8.0,14,0.8830782175064087,0.3299315571784973,0.0026644780300557613,0.08345333486795425,3.42602737579679,0.8078852295875549
dlg,8.0,15,0.0,0.0,1.6282622814178467,3.5824068812865536e+16,-172.96202621459935,-0.06386327743530273
idlg,8.0,15,0.0,0.0,6.180102348327637,41761722368.0,-113.6280611286662,-0.034126222133636475
inverting_gradients,8.0,15,0.9158163070678711,0.4250340163707733,0.004202862735837698,0.04822751134634018,5.746774371152739,0.8367910981178284
dlg,8.0,16,0.8984906077384949,0.45252734422683716,0.006350928917527199,0.04846324399113655,5.816394612025637,0.8481869101524353
idlg,8.0,16,0.0,0.0,2.8723251819610596,25880279040.0,-111.45917012156133,-0.16158077120780945
inverting_gradients,8.0,16,0.8569302558898926,0.4312995672225952,0.005024469457566738,0.22616057097911835,-0.873649495205835,0.718024730682373
dlg,8.0,17,0.7531887888908386,0.1787060797214508,0.021326499059796333,0.07929643243551254,3.587186402429963,0.776665985584259
idlg,8.0,17,0.7372449040412903,0.18389806151390076,0.01623549684882164,0.09878919273614883,2.632628524191322,0.7311419248580933
inverting_gradients,8.0,17,0.7275722622871399,0.163776233792305,0.004878670908510685,0.19512423872947693,-0.3233893269591998,0.5243350267410278
dlg,8.0,18,0.8999786972999573,0.4277503788471222,0.011303657665848732,0.09131133556365967,2.974475939649968,0.7511211633682251
idlg,8.0,18,0.8983843326568604,0.4281425476074219,0.009374278597533703,0.09472017735242844,2.8152978644772517,0.7424376010894775
inverting_gradients,8.0,18,0.9060373902320862,0.42502716183662415,0.005307692568749189,0.11252133548259735,2.0673741095576394,0.6934458017349243
dlg,8.0,19,0.85746169090271,0.2725018858909607,0.02280048094689846,0.06836120784282684,4.2621025310917275,0.7946609854698181
idlg,8.0,19,0.8560799360275269,0.2721026539802551,0.02261553518474102,0.07479501515626907,3.871473260570003,0.7770529389381409
inverting_gradients,8.0,19,0.8518282175064087,0.268351286649704,0.00611825380474329,0.11888141185045242,1.8590602639318796,0.6713194847106934
dlg,16.0,0,0.43271681666374207,0.1474253535270691,0.00499199703335762,0.03767681494355202,6.9097776036129765,0.8738003969192505
idlg,16.0,0,0.432823121547699,0.1513281613588333,0.0036962314043194056,0.05011933296918869,5.670466600099065,0.8326799869537354
inverting_gradients,16.0,0,0.4346300959587097,0.16281776130199432,0.0044229221530258656,0.10031332075595856,2.656933349453548,0.6793860793113708
dlg,16.0,1,0.6693239808082581,0.30155572295188904,0.0012909438228234649,0.028105443343520164,8.182615020375327,0.9121176600456238
idlg,16.0,1,0.6768707633018494,0.29213792085647583,0.0024339831434190273,0.017098499462008476,10.340939433600248,0.9452441930770874
inverting_gradients,16.0,1,0.5753613710403442,0.37006059288978577,0.013792071491479874,0.45704159140586853,-3.929037808469359,0.5151716470718384
dlg,16.0,2,0.3705357015132904,0.23430907726287842,0.0018381165573373437,0.04780852422118187,5.753977209147285,0.8341832160949707
idlg,16.0,2,0.0,2.3850391023012682e-20,2.833427906036377,1328316288.0,-98.68398439272008,-0.07135497778654099
inverting_gradients,16.0,2,0.389668345451355,0.2661236524581909,0.0077157882042229176,0.17442119121551514,0.13303810592322918,0.5530100464820862
dlg,16.0,3,0.44217684864997864,0.21094194054603577,0.011215604841709137,0.0642198845744133,4.503027683406852,0.7925419211387634
idlg,16.0,3,0.4419642686843872,0.19499756395816803,0.010962110944092274,0.03623368963599205,6.988597289863415,0.8849786520004272
inverting_gradients,16.0,3,0.43494898080825806,0.21383821964263916,0.008477766066789627,0.13295231759548187,1.3427637673362882,0.5877388119697571
dlg,16.0,4,0.0,0.0,1.9468555450439453,3.275044670621589e+22,-232.45180433493215,-0.05448462441563606
idlg,16.0,4,0.0,5.838621675025024e-08,13.308174133300781,535736992.0,-94.58914840403197,0.1359734833240509
inverting_gradients,16.0,4,0.4664115607738495,0.2346818894147873,0.0037562448997050524,0.13324017822742462,1.4540158957143516,0.70282381772995
dlg,16.0,5,0.4874574840068817,0.42095237970352173,0.007289151661098003,0.2514047920703888,-1.3632711786385066,0.5586567521095276
idlg,16.0,5,0.3981717526912689,0.39536646008491516,0.10382086038589478,3.278414249420166,-12.516173949672137,0.37834998965263367
inverting_gradients,16.0,5,0.420918345451355,0.4288961589336395,0.03826560825109482,1.3043653964996338,-8.513528351640037,0.16801618039608002
dlg,16.0,6,0.36426445841789246,0.2139090895652771,0.004103891551494598,0.09964222460985184,2.656030187068928,0.7442605495452881
idlg,16.0,6,0.0,0.0,11.797761917114258,29346416820224.0,-142.03508647999118,0.037412479519844055
inverting_gradients,16.0,6,0.36405184864997864,0.2148369550704956,0.008311701938509941,0.19329427182674408,-0.22172550405047659,0.6404083371162415
dlg,16.0,7,0.38052719831466675,0.1323316991329193,0.0020628946367651224,0.05837390944361687,4.886842787368033,0.8364444375038147
idlg,16.0,7,0.0,1.5065161562688445e-08,13.323168754577637,285065312.0,-92.00041314877674,0.026079770177602768
inverting_gradients,16.0,7,0.3661777079105377,0.15348024666309357,0.00380330765619874,0.2168201357126236,-0.811965531343023,0.6653614044189453
dlg,16.0,8,0.41092684864997864,0.19693081080913544,0.0010538838105276227,0.02043025568127632,9.476984872026517,0.9395168423652649
idlg,16.0,8,0.0,1.1693516988042774e-10,10.668085098266602,39635768.0,-83.40114988698197,-0.0739564523100853
inverting_gradients,16.0,8,0.4167729616165161,0.22156557440757751,0.007325332146137953,0.11782485246658325,1.867353843590758,0.7232508659362793
dlg,16.0,9,0.4643920063972473,0.2409890592098236,0.00546907028183341,0.056378304958343506,5.189247800675299,0.8255916833877563
idlg,16.0,9,0.45408162474632263,0.21864032745361328,0.0011732535203918815,0.02016736939549446,9.653875414010763,0.9358018040657043
inverting_gradients,16.0,9,0.46821853518486023,0.24624145030975342,0.006138199474662542,0.12803353369235992,1.6271306244946553,0.711153507232666
dlg,16.0,10,0.44143280386924744,0.19387087225914001,0.001168487360700965,0.035085227340459824,7.21927647453302,0.8911051154136658
idlg,16.0,10,0.0,2.2244330943194113e-12,8.790943145751953,313688768.0,-92.29447026135622,0.044614702463150024
inverting_gradients,16.0,10,0.44738519191741943,0.20405082404613495,0.002175617963075638,0.09222853183746338,3.02186647139845,0.7734464406967163
dlg,16.0,11,0.5232780575752258,0.4563220739364624,0.009443984366953373,0.13198870420455933,1.5540888610425339,0.6573880910873413
idlg,16.0,11,0.0,0.0,4.406113624572754,670570315776.0,-125.50498673234014,-0.11268137395381927
inverting_gradients,16.0,11,0.5504889488220215,0.4885871410369873,0.008568537421524525,0.24856340885162354,-1.1949154498136911,0.4437854290008545
dlg,16.0,12,0.0,0.0,1.931523323059082,1.6640007256775066e+17,-179.60133530776673,-0.02345397137105465
idlg,16.0,12,0.0,5.045698504433022e-17,6.63383150100708,12378041344.0,-108.316319483742,-0.04801449552178383
inverting_gradients,16.0,12,0.36936649680137634,0.2048485279083252,0.013799609616398811,0.30616888403892517,-2.249410706564004,0.5848643183708191
dlg,16.0,13,0.0,0.0,1.8363912105560303,1.6077052424270905e+19,-199.36169633398185,-0.025467924773693085
idlg,16.0,13,0.0,0.0,18.332029342651367,1662913664.0,-99.50832907361604,0.010225309990346432
inverting_gradients,16.0,13,0.506271243095398,0.22657163441181183,0.026902124285697937,0.4644525349140167,-3.9690454301621307,0.22280253469944
dlg,16.0,14,0.43941324949264526,0.20797300338745117,0.002011307515203953,0.08649953454732895,3.2703266318835995,0.7737399935722351
idlg,16.0,14,0.4418579936027527,0.21117804944515228,0.0031861865427345037,0.09659425914287567,2.7909511783642538,0.7509081363677979
inverting_gradients,16.0,14,0.4175170063972473,0.20541483163833618,0.004476794973015785,0.16323702037334442,0.5122777489424912,0.6309881806373596
dlg,16.0,15,0.5625,0.2507377564907074,0.00207098969258368,0.03846897557377815,6.72861667764761,0.8691127300262451
idlg,16.0,15,0.0,0.0,8.110849380493164,178923405312.0,-119.94694866180356,0.020944584161043167
inverting_gradients,16.0,15,0.5571853518486023,0.26832297444343567,0.00609419634565711,0.07847141474485397,3.6326080650792596,0.7371425628662109
dlg,16.0,16,0.48926445841789246,0.27356407046318054,0.0026749391108751297,0.034102894365787506,7.342607026030882,0.9054895043373108
idlg,16.0,16,0.0,1.8282139691017107e-11,2.385050058364868,175599024.0,-89.77470155307785,0.29339224100112915
inverting_gradients,16.0,16,0.4530186951160431,0.2832476794719696,0.011799811385571957,0.4336484372615814,-3.7008584325332277,0.6367629766464233
dlg,16.0,17,0.18792515993118286,0.09338351339101791,0.005100886337459087,0.23597927391529083,-1.149015715217674,0.49726754426956177
idlg,16.0,17,0.0,0.0,7.826292037963867,1238466166784.0,-128.34911857754844,0.06250007450580597
inverting_gradients,16.0,17,0.19026359915733337,0.09877532720565796,0.010169223882257938,0.37658894062042236,-3.1789527284274977,0.2264992892742157
dlg,16.0,18,0.4680059552192688,0.27793464064598083,0.008211379870772362,0.14315664768218994,1.0216076908608087,0.6541025042533875
idlg,16.0,18,0.0,4.4030824006197663e-20,6.9690260887146,1826982656.0,-100.03762135513917,0.01025286316871643
inverting_gradients,16.0,18,0.47130101919174194,0.25443756580352783,0.004645620007067919,0.27356019616127014,-1.7908061748695336,0.45528510212898254
dlg,16.0,19,0.3191964328289032,0.16100800037384033,0.014144309796392918,0.11179450154304504,2.1259953666960705,0.6922041773796082
idlg,16.0,19,0.0,8.003800644473813e-08,8.882062911987305,578133056.0,-95.01007821229766,-0.06456360220909119
inverting_gradients,16.0,19,0.3189838230609894,0.14424768090248108,0.006485051941126585,0.1666535884141922,0.392053111737543,0.5804526805877686
dlg,32.0,0,0.16645407676696777,0.11288363486528397,0.005814272910356522,0.09147268533706665,3.057605136800607,0.7127825021743774
idlg,32.0,0,0.16315901279449463,0.10846123099327087,0.012980582192540169,0.08942300081253052,3.156027027947638,0.703277587890625
inverting_gradients,32.0,0,0.16634778678417206,0.15668196976184845,0.0238435510545969,0.27156922221183777,-1.6682860603801841,0.3791601359844208
dlg,32.0,1,0.27189624309539795,0.3456164598464966,0.018729086965322495,0.14751525223255157,0.9821501621046003,0.7373698353767395
idlg,32.0,1,0.26753824949264526,0.4267801344394684,0.029799964278936386,0.224881112575531,-0.8490103882146947,0.7151958346366882
inverting_gradients,32.0,1,0.254995733499527,0.38389450311660767,0.03686484694480896,0.812473475933075,-6.427572494644995,0.3226087987422943
dlg,32.0,2,0.20716410875320435,0.30912744998931885,0.03147393465042114,0.3283362090587616,-2.614157207676247,0.359767884016037
idlg,32.0,2,0.20440050959587097,0.2594069540500641,0.01476259995251894,0.1846029907464981,-0.11335673950768219,0.45131683349609375
inverting_gradients,32.0,2,0.19515305757522583,0.22989757359027863,0.015974516049027443,0.31533560156822205,-2.4386994682365306,0.37256643176078796
dlg,32.0,3,0.21928146481513977,0.16469046473503113,0.02361159585416317,0.14626595377922058,0.9282904151792981,0.6143420338630676
idlg,32.0,3,0.2022746503353119,0.13452383875846863,0.012209807522594929,0.08813299238681793,3.1283377298373125,0.7469128966331482
inverting_gradients,32.0,3,0.1970663219690323,0.13437490165233612,0.024931525811553,0.2405807375907898,-1.2328856305122562,0.357501745223999
dlg,32.0,4,0.17835883796215057,0.2538261115550995,0.00407075509428978,0.09821983426809311,2.778375975342912,0.7339562177658081
idlg,32.0,4,0.0,5.887722664965622e-08,13.858397483825684,125750640.0,-88.29473409527394,0.05083516985177994
inverting_gradients,32.0,4,0.18314200639724731,0.26263806223869324,0.019095106050372124,0.2802073359489441,-1.774427065947569,0.49815624952316284
dlg,32.0,5,0.2395833283662796,0.5094513893127441,0.126075878739357,1.352587342262268,-8.671188851807083,0.4194343090057373
idlg,32.0,5,0.0,1.0985204174258911e-15,1.3037391901016235,208731872.0,-90.5554233434559,0.006519693415611982
inverting_gradients,32.0,5,0.23671342432498932,0.4384371042251587,0.058111391961574554,1.3624358177185059,-8.702696187498152,0.10128909349441528
dlg,32.0,6,0.0,0.0,2.096330165863037,2802640486400.0,-131.83520957722953,-0.06890284270048141
idlg,32.0,6,0.0,4.054742375192433e-10,11.81106185913086,2600348160.0,-101.5098506572179,0.014325815252959728
inverting_gradients,32.0,6,0.17889030277729034,0.2882024347782135,0.04130135104060173,0.5323733687400818,-4.621698886226435,0.44047999382019043
dlg,32.0,7,0.13042090833187103,0.18586541712284088,0.00872335210442543,0.1848001629114151,-0.1179929095291053,0.5973052978515625
idlg,32.0,7,0.0,9.574673952988944e-13,13.78526496887207,1111356928.0,-97.90950502374929,0.02657531388103962
inverting_gradients,32.0,7,0.12999574840068817,0.1676313877105713,0.009175642393529415,0.3063753843307495,-2.3135081027296382,0.5803435444831848
dlg,32.0,8,0.0,0.0,3.0072131156921387,5.4753636857145926e+29,-304.8044068227334,0.003978921100497246
idlg,32.0,8,0.19164539873600006,0.1690581887960434,0.0031026885844767094,0.078447125852108,3.633952524712293,0.772563099861145
inverting_gradients,32.0,8,0.18261054158210754,0.17398446798324585,0.019820217043161392,0.21989849209785461,-0.8424996230598663,0.4922986626625061
dlg,32.0,9,0.0,1.5074157200256622e-12,3.0544586181640625,99028312.0,-87.25722581769126,0.006787536665797234
idlg,32.0,9,0.0,0.0,10.594154357910156,2305198080.0,-100.92671454664756,0.02073844149708748
inverting_gradients,32.0,9,0.22045066952705383,0.2455238699913025,0.02658001333475113,0.32075631618499756,-2.36138422536462,0.5060694217681885
dlg,32.0,10,0.0,5.222656498487773e-15,2.4313786029815674,1567375872.0,-99.2812121459587,-0.010377641767263412
idlg,32.0,10,0.17219386994838715,0.170108824968338,0.0034912750124931335,0.06268278509378433,4.699036578036751,0.8388369083404541
inverting_gradients,32.0,10,0.17952805757522583,0.17524246871471405,0.007275159005075693,0.18883144855499268,-0.09022382280099563,0.6278627514839172
dlg,32.0,11,0.31728315353393555,0.5328078866004944,0.034655533730983734,0.827422022819519,-6.417814246630149,0.33126065135002136
idlg,32.0,11,0.0,0.0,4.624424934387207,247576176.0,-91.17763199335215,-0.06856076419353485
inverting_gradients,32.0,11,0.2936862111091614,0.519236147403717,0.06241951137781143,0.6902369260787964,-5.630525380135016,0.17245066165924072
dlg,32.0,12,0.16454081237316132,0.20598284900188446,0.028365129604935646,0.23505276441574097,-1.1014538264246407,0.6438227295875549
idlg,32.0,12,0.0,0.0,5.647282600402832,10264045568.0,-107.50298590878403,-0.030688246712088585
inverting_gradients,32.0,12,0.15433673560619354,0.18908149003982544,0.02611536718904972,0.4809572696685791,-4.210865129052565,0.5179151892662048
dlg,32.0,13,0.20663264393806458,0.2256554216146469,0.09946294128894806,0.39232033491134644,-3.236040247250563,0.3226219117641449
idlg,32.0,13,0.2097151279449463,0.20600558817386627,0.05939628928899765,0.2031204253435135,-0.3771680277849912,0.4976208209991455
inverting_gradients,32.0,13,0.19440901279449463,0.1994464248418808,0.04394743964076042,0.682910680770874,-5.643271106468946,-0.03377239406108856
dlg,32.0,14,0.19600339233875275,0.2679581046104431,0.018379205837845802,0.2727195918560028,-1.7166990454166466,0.4390648603439331
idlg,32.0,14,0.0,2.330271531292283e-09,6.943696975708008,770574400.0,-96.22768143070664,-0.10119195282459259
inverting_gradients,32.0,14,0.19727890193462372,0.29395344853401184,0.049848102033138275,0.6098319292068481,-5.211637254217791,0.11303623765707016
dlg,32.0,15,0.24011479318141937,0.30972984433174133,0.04914413020014763,0.15631234645843506,0.6397900651425941,0.5311015248298645
idlg,32.0,15,0.23469386994838715,0.3413049876689911,0.1614411324262619,0.3351677358150482,-2.6728991657431864,0.36619463562965393
inverting_gradients,32.0,15,0.22204506397247314,0.26162785291671753,0.03708856180310249,0.26215624809265137,-1.6058792392405838,0.3270518183708191
dlg,32.0,16,0.2126913219690323,0.23785369098186493,0.01564069837331772,0.16454806923866272,0.5075915163979332,0.7907397747039795
idlg,32.0,16,0.2239583283662796,0.2637311518192291,0.015246591530740261,0.20557916164398193,-0.4592714825596014,0.7508216500282288
inverting_gradients,32.0,16,0.20482566952705383,0.23835895955562592,0.0456688217818737,0.6880074143409729,-5.7054117604429795,0.38962167501449585
dlg,32.0,17,0.0811011865735054,0.13863606750965118,0.05780038610100746,0.47930842638015747,-4.226427750881151,0.10058155655860901
idlg,32.0,17,0.0,4.0015031288476166e-08,7.4950995445251465,14558708.0,-79.0515054660455,-0.05489583685994148
inverting_gradients,32.0,17,0.08450254797935486,0.1018391028046608,0.022059366106987,0.4931485652923584,-4.35005484984044,0.08560209721326828
dlg,32.0,18,0.0,1.354010306653386e-11,1.2274994850158691,2595559424.0,-101.56258687284972,-0.10117729008197784
idlg,32.0,18,0.00010629251482896507,1.5630554116796702e-05,7.666861057281494,1525440.625,-69.25423019192276,0.06296383589506149
inverting_gradients,32.0,18,0.20769557356834412,0.2877771258354187,0.02586083486676216,0.4980633854866028,-4.393123272916425,0.1903497874736786
dlg,32.0,19,0.10501700639724731,0.11046525835990906,0.007306932937353849,0.1470501571893692,0.9355448749293971,0.6359239220619202
idlg,32.0,19,0.0,2.7659016410552795e-08,9.987712860107422,5626346.0,-74.89206455620068,0.004653063602745533
inverting_gradients,32.0,19,0.1175595223903656,0.1260545700788498,0.017076484858989716,0.32155367732048035,-2.462335000072785,0.35105523467063904
