image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded,scipy_message,scipy_success,scipy_nit
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,momentum,random,6,44.078705072402954,1771.4078721779338,0.22055431556361763,158.6678190697931,0.20615394221383504,5.3846268448148834e-05,1.0,1.0,4.426524411648597,0.0010107133737232658,0.718505859375,0.000244140625,0.999875492076654,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,momentum,random,7,44.50380206108093,1746.7855787410963,0.2203734847900077,161.7552123478546,0.2064965385517907,5.3802120310060475e-05,1.0,1.0,4.438767214559838,0.0041891401450205,0.71337890625,0.0,0.9998738405632196,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,nesterov,random,0,47.26738119125366,1784.9692671541463,0.22098484906786442,151.60370775074827,0.20654201839673925,5.395137916695909e-05,1.0,1.0,4.434053358572982,0.0022703223676833473,0.712890625,0.0,0.9998761968325537,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,nesterov,random,1,47.401280879974365,1777.6863230659305,0.22030592131638804,158.05519011090044,0.20650672497544137,5.37856253213838e-05,1.0,1.0,4.431617899783288,0.0005100032150851959,0.713623046875,0.0,0.9998760715439738,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,nesterov,random,2,47.52160286903381,1738.0455659435245,0.2204310962839653,164.3673940490208,0.20645829397340684,5.381618561620246e-05,1.0,1.0,4.442280660799715,0.003157571665131724,0.7138671875,0.0,0.9998731730050101,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,nesterov,random,3,45.41209959983826,1736.3588797464731,0.2206239464951132,158.16309798612204,0.2062165000622572,5.386326818728349e-05,1.0,1.0,4.426725135586925,0.0007733664430063087,0.709716796875,0.0,0.9998729387403327,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,nesterov,random,4,46.645421504974365,1743.4840253627185,0.22064350213925663,149.12347124135044,0.20646192747495723,5.386804251446695e-05,1.0,1.0,4.415201854451954,0.0002702395178878069,0.708984375,0.000244140625,0.9998734467887692,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,nesterov,random,5,47.353291749954224,1717.0725271047295,0.22099306608978525,152.5445910232701,0.20647194690827417,5.395338527582648e-05,1.0,1.0,4.423144530208455,0.00033432849332716655,0.705078125,0.0,0.9998712966036081,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,nesterov,random,6,45.59661388397217,1771.4078721779338,0.22060646779547322,158.6678190697931,0.20630939980762678,5.38590009266292e-05,1.0,1.0,4.441175842792216,0.003118186187492932,0.711669921875,0.0,0.999875462635534,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,nesterov,random,7,46.690828800201416,1746.7855787410963,0.22097678448811703,161.7552123478546,0.20661860709839294,5.3949410275419196e-05,1.0,1.0,4.420861641693057,-0.00045306201510251994,0.70703125,0.0,0.9998734951861422,600,,,
