image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded
64,64,identity_like,checkerboard,20.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,50.208449840545654,1875.6293271372729,0.0015868029279751685,124.11623302708904,0.0018239088685941386,3.874030585876876e-07,1.0,1.0,19.52738284246228,0.9738299645335294,0.352783203125,0.270751953125,0.9999991539890611,600
64,64,identity_like,checkerboard,20.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,47.538217306137085,1849.2158775002472,0.001662370666166382,131.0192605958231,0.0019080842027913312,4.058522134195269e-07,1.0,1.0,19.484450240834178,0.9735697850071905,0.35302734375,0.27685546875,0.9999991010402375,600
64,64,identity_like,checkerboard,20.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,47.52432298660278,1844.1723359561006,0.001728830892898596,131.7043192897654,0.001960505769019318,4.220778547115713e-07,1.0,1.0,19.40114876929654,0.9730030818520098,0.359375,0.274169921875,0.9999990625437443,600
64,64,identity_like,checkerboard,20.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,47.80602407455444,1823.434114808359,0.0016409473241397834,128.0876722993035,0.0018660096832030832,4.006219053075643e-07,1.0,1.0,19.460500493951596,0.9733876861850133,0.3544921875,0.26953125,0.9999991000786314,600
64,64,identity_like,checkerboard,20.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,48.58825898170471,1781.9127129948079,0.001604657445151675,125.04816131264808,0.0018572732519630205,3.9176207157023317e-07,1.0,1.0,19.558443395064604,0.9740666170161154,0.347412109375,0.2783203125,0.9999990994747199,600
64,64,identity_like,checkerboard,25.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,49.03581476211548,1930.452344792124,0.00023712889183238856,140.1603099516757,0.00041823527047680944,5.789279585751674e-08,1.0,1.0,17.82015361907707,0.9596871465845365,0.124755859375,0.315185546875,0.999999877164079,600
64,64,identity_like,checkerboard,25.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,48.15366458892822,1869.3414447551754,0.00024233190263352162,142.69635019879877,0.0004309100475857171,5.9163062166387114e-08,1.0,1.0,17.88571964546296,0.9604512615905392,0.123779296875,0.33251953125,0.9999998703650939,600
64,64,identity_like,checkerboard,25.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,49.104407787323,1877.0689585046598,0.00023659186198004054,142.49507604038476,0.0004250553025186698,5.7761685053720835e-08,1.0,1.0,17.942679716883013,0.9610593229569734,0.121826171875,0.339599609375,0.9999998739567554,600
64,64,identity_like,checkerboard,25.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,49.92886805534363,1915.5500179446822,0.0002297522890281321,138.1856540434279,0.0004156264848340744,5.6091867438508815e-08,1.0,1.0,17.94189866393952,0.9609939162676774,0.1201171875,0.32861328125,0.9999998800593632,600
64,64,identity_like,checkerboard,25.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,48.96948719024658,1891.8928649812874,0.00024102380777175632,147.6941246542398,0.0004298455406014991,5.8843703069276444e-08,1.0,1.0,17.91102144077105,0.9607274621082175,0.125732421875,0.33251953125,0.9999998726017671,600
64,64,identity_like,checkerboard,25.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,48.979090452194214,1884.1882460388993,0.00025968439917789185,148.46081134821188,0.0004533795157527514,6.339951151804e-08,1.0,1.0,17.822219807484984,0.9598296680179996,0.14013671875,0.32568359375,0.9999998621770411,600
64,64,identity_like,checkerboard,25.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,47.90263271331787,1865.4640888615636,0.00023736455543944596,142.83800924151143,0.0004221027244284105,5.7950330917833485e-08,1.0,1.0,17.876872899561285,0.960345597654469,0.121826171875,0.330322265625,0.9999998727584428,600
64,64,identity_like,checkerboard,25.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,48.62874221801758,1820.0026781318566,0.00023616122676450055,140.55060553703137,0.0004261170997208901,5.765654950305189e-08,1.0,1.0,17.958139999494893,0.961204383849885,0.12255859375,0.341064453125,0.9999998702412752,600
64,64,identity_like,checkerboard,30.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,50.152905225753784,1957.8478654022824,3.949652983327248e-05,152.31114126518096,0.00010023561512896456,9.642707478826289e-09,1.0,1.0,16.864175403042903,0.9484718028579298,0.0146484375,0.612060546875,0.9999999798265583,600
64,64,identity_like,checkerboard,30.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,48.10775899887085,1896.3746705123285,4.0951489252539965e-05,155.93423635269977,0.00010388230149415307,9.99792218079589e-09,1.0,1.0,16.930272695663668,0.9494606608685608,0.01513671875,0.613525390625,0.9999999784053807,600
64,64,identity_like,checkerboard,30.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,48.345916986465454,1904.0131797674933,3.970664408933405e-05,156.1791510312859,0.00010215664701963396,9.69400490462257e-09,1.0,1.0,16.98806695112614,0.9502660136443358,0.017822265625,0.623291015625,0.9999999791458144,600
64,64,identity_like,checkerboard,30.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,48.275105476379395,1941.7113065315998,3.845452025668766e-05,150.93837390218607,9.954756129297861e-05,9.388310609542886e-09,1.0,1.0,16.98217906864939,0.950104429620149,0.01220703125,0.619140625,0.9999999801955521,600
