arch,seed,layer_idx,n_layers,layer_name,active_frac,gate_mean,grad_norm,grad_sparsity,grad_entropy,effective_rank,stable_rank
vgg11,0,5,10,features.14,0.6378173828125,0.6378173828125,0.1783445030450821,0.7599983215332031,,3.3748998641967773,1.0286725759506226
vgg11,0,6,10,features.17,0.5013885498046875,0.5013885498046875,0.2034401297569275,0.049407958984375,10.793718338012695,2.7331857681274414,1.013757348060608
vgg11,0,7,10,features.19,0.73150634765625,0.73150634765625,0.1933664232492447,0.7584686279296875,,2.7968335151672363,1.0151002407073975
vgg11,0,8,10,classifier.1,0.501632034778595,0.501632034778595,0.18733981251716614,0.52227783203125,,2.38777232170105,1.0084761381149292
vgg11,0,9,10,classifier.4,0.49057188630104065,0.49057188630104065,0.300560861825943,0.5198974609375,,6.76243257522583,1.497284173965454
vgg11,1,0,10,features.1,0.9301509857177734,0.9301509857177734,0.08750925213098526,0.7641401290893555,,7.644029140472412,2.5704383850097656
vgg11,1,1,10,features.4,0.77752685546875,0.77752685546875,0.0996878370642662,0.7621631622314453,,6.3079514503479,1.328461766242981
vgg11,1,2,10,features.7,0.48287391662597656,0.48287391662597656,0.1462128609418869,0.05543327331542969,12.851157188415527,4.623448371887207,1.0859994888305664
vgg11,1,3,10,features.9,0.6713485717773438,0.6713485717773438,0.12981484830379486,0.7619132995605469,,4.5932722091674805,1.0840840339660645
vgg11,1,4,10,features.12,0.512054443359375,0.512054443359375,0.19003354012966156,0.04579925537109375,12.168342590332031,3.383763074874878,1.0289651155471802
vgg11,1,5,10,features.14,0.654815673828125,0.654815673828125,0.17733889818191528,0.7607154846191406,,3.2735989093780518,1.0256701707839966
vgg11,1,6,10,features.17,0.4965972900390625,0.4965972900390625,0.2047426998615265,0.0424957275390625,10.791081428527832,2.605429172515869,1.0116007328033447
vgg11,1,7,10,features.19,0.7225341796875,0.7225341796875,0.19425909221172333,0.7589111328125,,2.5789437294006348,1.0112367868423462
vgg11,1,8,10,classifier.1,0.4786178469657898,0.4786178469657898,0.19224701821804047,0.52001953125,,2.2285966873168945,1.006438136100769
vgg11,1,9,10,classifier.4,0.501245379447937,0.501245379447937,0.3031684160232544,0.51416015625,,6.850337028503418,1.5492395162582397
vgg11,2,0,10,features.1,0.9367465972900391,0.9367465972900391,0.08398015797138214,0.7642230987548828,,7.591222286224365,2.420058488845825
vgg11,2,1,10,features.4,0.6932029724121094,0.6932029724121094,0.10168275982141495,0.7640619277954102,,6.150328636169434,1.286482334136963
vgg11,2,2,10,features.7,0.4843864440917969,0.4843864440917969,0.1491711586713791,0.05722999572753906,12.855731964111328,4.785112380981445,1.097814679145813
vgg11,2,3,10,features.9,0.6272964477539062,0.6272964477539062,0.1380823403596878,0.7622470855712891,,4.732070446014404,1.0943535566329956
vgg11,2,4,10,features.12,0.5250663757324219,0.5250663757324219,0.19917675852775574,0.05435943603515625,12.16971492767334,3.6280598640441895,1.0365145206451416
vgg11,2,5,10,features.14,0.6630706787109375,0.6630706787109375,0.18612799048423767,0.7620964050292969,,3.6274499893188477,1.0369511842727661
vgg11,2,6,10,features.17,0.5081787109375,0.5081787109375,0.21048511564731598,0.0393829345703125,10.789331436157227,2.91111159324646,1.0172065496444702
vgg11,2,7,10,features.19,0.70843505859375,0.70843505859375,0.20518438518047333,0.756561279296875,,2.7481603622436523,1.014121413230896
vgg11,2,8,10,classifier.1,0.49841153621673584,0.49841153621673584,0.1982053965330124,0.5181884765625,,2.3511555194854736,1.0079245567321777
vgg11,2,9,10,classifier.4,0.5118503570556641,0.5118503570556641,0.3033756613731384,0.515289306640625,,6.822300434112549,1.5284758806228638
vit_b_16,0,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.889706134796143,4.0293145179748535
vit_b_16,0,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.868706226348877,3.761270761489868
vit_b_16,0,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.855867862701416,3.724318504333496
vit_b_16,0,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.867423057556152,3.8139309883117676
vit_b_16,0,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.838778495788574,3.467953681945801
vit_b_16,0,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.834200859069824,3.5316898822784424
vit_b_16,0,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.79713773727417,3.247164249420166
vit_b_16,0,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.77650260925293,3.0833377838134766
vit_b_16,0,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.786888599395752,3.199728012084961
vit_b_16,0,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.716022491455078,2.8357884883880615
vit_b_16,0,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.702206611633301,2.766470193862915
vit_b_16,0,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.798225402832031,3.212745189666748
vit_b_16,1,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.909474849700928,4.263525009155273
vit_b_16,1,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.864356517791748,3.7052249908447266
vit_b_16,1,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.846292972564697,3.6091036796569824
vit_b_16,1,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.8358612060546875,3.4880974292755127
vit_b_16,1,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.833638668060303,3.497854709625244
vit_b_16,1,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.783139228820801,3.165031909942627
vit_b_16,1,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.79518985748291,3.302116632461548
vit_b_16,1,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.766150951385498,3.0382845401763916
vit_b_16,1,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.69881010055542,2.742246389389038
vit_b_16,1,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.723996162414551,2.8795864582061768
vit_b_16,1,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.680878639221191,2.692061424255371
vit_b_16,1,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.665961265563965,2.6201119422912598
vit_b_16,2,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.912062168121338,4.279109954833984
vit_b_16,2,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.890289783477783,3.947129726409912
vit_b_16,2,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.863160610198975,3.7847118377685547
vit_b_16,2,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.8256940841674805,3.4318530559539795
vit_b_16,2,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.792719841003418,3.211611270904541
vit_b_16,2,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.829916954040527,3.4454333782196045
vit_b_16,2,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.763932704925537,3.050595760345459
vit_b_16,2,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.757997035980225,3.0404841899871826
vit_b_16,2,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.756828308105469,3.0281054973602295
vit_b_16,2,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.76710844039917,3.046382188796997
vit_b_16,2,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.7181291580200195,2.841520071029663
vit_b_16,2,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.747439384460449,2.9624335765838623
convnext_tiny,0,0,18,features.1.0.block.4,0.9999383687973022,0.49993008375167847,7.306475424684322e-08,0.054409727454185486,15.78643798828125,7.975581645965576,6.11542272567749
convnext_tiny,0,1,18,features.1.1.block.4,0.9999373555183411,0.4999862015247345,7.310990923770078e-08,0.048721831291913986,15.786642074584961,7.980534553527832,6.397383213043213
convnext_tiny,0,2,18,features.1.2.block.4,0.9999434947967529,0.5000031590461731,7.381932931593838e-08,0.04728252440690994,15.786979675292969,7.982111930847168,6.5502777099609375
convnext_tiny,0,3,18,features.3.0.block.4,0.9982852935791016,0.5002131462097168,2.7049026130043785e-07,0.04175738990306854,15.098766326904297,7.9711809158325195,5.796625137329102
convnext_tiny,0,4,18,features.3.1.block.4,0.9982891082763672,0.5002358555793762,2.7297028282191604e-07,0.04587020352482796,15.096847534179688,7.959774494171143,5.585043430328369
convnext_tiny,0,5,18,features.3.2.block.4,0.9982801675796509,0.5002076029777527,2.747800067481876e-07,0.04550980404019356,15.098188400268555,7.974874019622803,6.474223613739014
convnext_tiny,0,6,18,features.5.0.block.4,0.9925755858421326,0.5028458833694458,2.738540842983639e-07,0.035410769283771515,14.407085418701172,7.948022365570068,5.214611530303955
convnext_tiny,0,7,18,features.5.1.block.4,0.992513120174408,0.5030072927474976,2.736931321578595e-07,0.042374592274427414,14.408378601074219,7.951188087463379,5.204476833343506
convnext_tiny,0,8,18,features.5.2.block.4,0.9925150275230408,0.5028828978538513,2.5715016249705513e-07,0.15869472920894623,,7.936460494995117,4.7496256828308105
convnext_tiny,0,9,18,features.5.3.block.4,0.9924373626708984,0.5024997591972351,2.619297561068379e-07,0.15916971862316132,,7.952761650085449,5.203552722930908
convnext_tiny,0,10,18,features.5.4.block.4,0.9925604462623596,0.5026206374168396,2.5804732217693527e-07,0.1584397852420807,,7.9420294761657715,5.013230323791504
convnext_tiny,0,11,18,features.5.5.block.4,0.99253249168396,0.5028435587882996,2.418907172341278e-07,0.2822435796260834,,7.957605361938477,5.546964168548584
convnext_tiny,0,12,18,features.5.6.block.4,0.9925248622894287,0.5028743147850037,2.8409780838956067e-07,0.03531070426106453,14.409339904785156,7.952727317810059,5.332261562347412
convnext_tiny,0,13,18,features.5.7.block.4,0.9925031065940857,0.5027859210968018,2.876777500659955e-07,0.044589295983314514,14.406789779663086,7.945004463195801,4.826004505157471
convnext_tiny,0,14,18,features.5.8.block.4,0.9924445748329163,0.5025132298469543,2.524614615140308e-07,0.28057238459587097,,7.939403533935547,4.9380669593811035
convnext_tiny,0,15,18,features.7.0.block.4,0.9866923093795776,0.5123160481452942,2.6691733978623233e-07,0.1556396484375,,7.937160968780518,4.905749797821045
convnext_tiny,0,16,18,features.7.1.block.4,0.9865916967391968,0.5122155547142029,2.910385603627219e-07,0.0334879532456398,13.714665412902832,7.896383285522461,4.074383735656738
convnext_tiny,0,17,18,features.7.2.block.4,0.9868229627609253,0.5119024515151978,2.4887671656870225e-07,0.2785237431526184,,7.9117960929870605,4.216064929962158
convnext_tiny,1,0,18,features.1.0.block.4,0.9999370574951172,0.5000143051147461,7.114392275298087e-08,0.04892123490571976,15.790672302246094,7.980293273925781,6.352775573730469
convnext_tiny,1,1,18,features.1.1.block.4,0.9999386668205261,0.5001407861709595,7.1676652169117e-08,0.0462784543633461,15.788518905639648,7.972659587860107,6.177302837371826
convnext_tiny,1,2,18,features.1.2.block.4,0.9999437928199768,0.5000339150428772,7.190444506477434e-08,0.05005235597491264,15.788721084594727,7.967086315155029,6.068891525268555
