image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded,snr_db
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,6,49.64599609375,1098.1858316101984,122.53565909985015,68.76692207166212,15.460207265483648,0.029915932397424353,0.994873046875,0.9897909577053962,4.182382195048207,0.0040392568389450035,1.0,0.0,0.8884199235022144,600,15.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,7,49.13267135620117,1152.990516563591,122.54190396035906,69.99734747661499,15.45901318728777,0.029917457021572037,0.994873046875,0.9897959183673469,4.191448068936763,0.005034154190273652,1.0,0.0,0.8937182030554883,600,15.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,0,49.9224317073822,1215.4598643790534,149.89072689893072,70.65799406917321,18.51235713176434,0.03659441574680926,1.0,1.0,4.379927566615461,0.0035454429612725873,1.0,0.0,0.8766798219408866,600,20.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,1,50.18921732902527,1173.2290146417276,149.8897105425852,68.68540086546841,18.512375901374167,0.03659416761293584,1.0,1.0,4.371925457111076,0.0027334665250733923,1.0,0.0,0.872241728876474,600,20.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,2,49.42262268066406,1220.1871966443257,149.89171385938107,71.8203500319301,18.512595843031082,0.03659465670395046,1.0,1.0,4.373517131974099,0.003645906261927835,1.0,0.0,0.8771567885062203,600,20.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,3,50.18364977836609,1215.9916651931017,149.89555185928089,71.05973158467557,18.511377532519724,0.03659559371564475,1.0,1.0,4.3770793136372514,0.0034121434038334314,1.0,0.0,0.876729786765868,600,20.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,4,49.9331693649292,1201.465490984434,149.89376217751965,70.12947558116119,18.51194770605925,0.03659515678162101,1.0,1.0,4.372021503421384,0.0026157418427309514,1.0,0.0,0.8752408926412838,600,20.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,5,49.3435275554657,1212.7894413406825,149.8911929367019,70.93670368881605,18.51143569405879,0.03659452952556199,1.0,1.0,4.365912218389312,0.0023161265333597964,1.0,0.0,0.8764079008051026,600,20.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,6,49.39646816253662,1179.5874416971524,149.8974766706371,71.28974630360875,18.511993249978918,0.03659606364029226,1.0,1.0,4.377566024952298,0.0027757389070258666,1.0,0.0,0.8729238110105941,600,20.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,7,49.28304886817932,1239.7109649526583,149.90142212221053,72.82484614408985,18.511800645584675,0.036597026885305306,1.0,1.0,4.388451353516732,0.0040975888272972065,1.0,0.0,0.8790835716066003,600,20.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,0,51.061562299728394,1309.2351643020506,186.45717720992894,73.38776675080206,21.384830463768974,0.04552177177976781,1.0,1.0,4.565940450230141,0.0031044388011096163,1.0,0.0,0.8575831276962923,600,30.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,1,49.385735511779785,1265.7387908729302,186.45612853741756,71.39754163901526,21.384746638459337,0.04552151575620546,1.0,1.0,4.565911915999904,0.003254243924165136,1.0,0.0,0.8526898836616786,600,30.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,2,49.255455493927,1315.4003327629418,186.45645691114302,74.65930880915695,21.38461586947514,0.04552159592557203,1.0,1.0,4.559239932766168,0.0036707906233650295,1.0,0.0,0.8582511709423858,600,30.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,3,50.81247878074646,1313.0952420466242,186.45752017873053,73.79754291666413,21.384775124014467,0.045521855512385384,1.0,1.0,4.554811769483697,0.0028207886744264212,1.0,0.0,0.8580015263111356,600,30.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,4,49.82653474807739,1294.919258047638,186.45510767686594,72.7884584418892,21.384912845264992,0.04552126652267235,1.0,1.0,4.556808840700374,0.0020113554403272164,1.0,0.0,0.8560102442541583,600,30.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,5,50.77574324607849,1305.8972606387842,186.45508399342236,73.61103963884496,21.384888703533143,0.04552126074058163,1.0,1.0,4.550014905620438,0.0011348383102126802,1.0,0.0,0.8572207097653172,600,30.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,6,49.309080839157104,1271.0080488630456,186.45725078609564,73.92569312585744,21.38481310607263,0.04552178974269913,1.0,1.0,4.5510397417859885,0.0010942031226320091,1.0,0.0,0.8532997088784078,600,30.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,7,47.89473843574524,1335.8045390519173,186.45811118521988,75.75571773003493,21.384925855232716,0.04552199980107907,1.0,1.0,4.570796136675126,0.004802752934229371,1.0,0.0,0.8604151238192693,600,30.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,0,50.48952269554138,1342.7639934780618,200.63187407307768,74.32993534570744,22.307526794997678,0.04898239113112248,1.0,1.0,4.591092192711342,0.003055123261677344,1.0,0.0,0.8505829207161001,600,40.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,1,50.246938943862915,1298.8674263190437,200.63134917970203,72.33189875870018,22.307493886523872,0.04898226298332569,1.0,1.0,4.593417517551034,0.0033007966519041716,1.0,0.0,0.8455336202030364,600,40.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,2,49.737492084503174,1349.3838456669916,200.63166345665638,75.6367474034484,22.3074950888882,0.04898233971109775,1.0,1.0,4.586813266815936,0.0038545195605678125,1.0,0.0,0.8513160920809116,600,40.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,3,47.91350793838501,1347.676564801061,200.63238479078484,74.73827681259245,22.30755260834631,0.048982515818062705,1.0,1.0,4.58180478416324,0.0028362765284985405,1.0,0.0,0.8511271991878843,600,40.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,4,50.115291357040405,1328.346409605696,200.6309427919025,73.70572464605785,22.307538307311177,0.04898216376755432,1.0,1.0,4.5840041178578375,0.0018334210552102663,1.0,0.0,0.8489618812223406,600,40.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,5,50.37826347351074,1339.2150139079256,200.63095519555924,74.5337832679677,22.307451411474418,0.04898216679579083,1.0,1.0,4.577362050893417,0.001216598155442045,1.0,0.0,0.8501876449173732,600,40.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,6,51.29037642478943,1303.7922588088218,200.63229421891927,74.83406436165394,22.307534545996628,0.04898249370579084,1.0,1.0,4.577487622352933,0.0012105655726360593,1.0,0.0,0.8461163633520711,600,40.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,7,48.748152017593384,1370.0664708917025,200.63222154559733,76.76158944354982,22.30756695892529,0.0489824759632806,1.0,1.0,4.595986725731672,0.004877484964497322,1.0,0.0,0.8535602280559303,600,40.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,0,49.80369162559509,1353.7541877829321,205.39043993529975,74.6353355885963,22.599753257477463,0.05014415037482904,1.0,1.0,4.593389768129748,0.003057670397958395,1.0,0.0,0.8482808461175131,600,50.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,1,51.23830056190491,1309.7310682547345,205.39023037100702,72.63460922682447,22.599728267209535,0.050144099211671636,1.0,1.0,4.596931513631832,0.003318856299767211,1.0,0.0,0.8431813710850602,600,50.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,2,50.66413426399231,1360.517823591424,205.39049218759683,75.95336229699156,22.599716010773147,0.05014416313173751,1.0,1.0,4.590134641927507,0.003919547570829491,1.0,0.0,0.8490350595735543,600,50.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,3,49.417330503463745,1358.999586798984,205.39113452143533,75.04284979692663,22.599784412374945,0.0501443199515223,1.0,1.0,4.585071005177381,0.0028308666421681013,1.0,0.0,0.8488659330609379,600,50.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,4,50.61945462226868,1339.304450624587,205.39000818299763,74.00301974683376,22.599739787242754,0.050144044966552156,1.0,1.0,4.587229360919711,0.001779432032561356,1.0,0.0,0.8466442726392691,600,50.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,5,50.166210651397705,1350.1384601503064,205.38990098368527,74.83287154162251,22.59967190830025,0.050144018794845036,1.0,1.0,4.579853690672578,0.0012319991266174567,1.0,0.0,0.8478749350190202,600,50.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,6,50.84983849525452,1314.546983837982,205.39104740749065,75.12840404238091,22.599773368523895,0.050144298683469396,1.0,1.0,4.5803249522607254,0.001167843252236905,1.0,0.0,0.8437552632711337,600,50.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,7,49.721616983413696,1381.288492614199,205.39074119904228,77.08712935170837,22.59977410305954,0.05014422392554743,1.0,1.0,4.5982663497914364,0.004838619833916344,1.0,0.0,0.851304964678071,600,50.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,0,50.861671924591064,1357.2683371317905,206.92336436461582,74.7326441226972,22.692165140474675,0.050518399503080035,1.0,1.0,4.59341319323522,0.0030391964265812756,1.0,0.0,0.8475442484705046,600,60.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,1,50.44794678688049,1313.205198230603,206.92328980196396,72.73104537593903,22.692145087013404,0.05051838129930761,1.0,1.0,4.597229891537156,0.003304074106181421,1.0,0.0,0.8424288221819636,600,60.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,2,49.84830665588379,1364.0774413130862,206.9235124613052,76.05422297494225,22.692126760274892,0.05051843565949834,1.0,1.0,4.590590822571638,0.003933953415493923,1.0,0.0,0.8483051576147197,600,60.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,3,50.426071643829346,1362.6189855056846,206.92413352751316,75.13986014944601,22.692198594637045,0.05051858728699052,1.0,1.0,4.585446780529735,0.0028231480121509644,1.0,0.0,0.8481423378592357,600,60.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,4,49.863080978393555,1342.8084322116497,206.92311426112093,74.09774283478578,22.692145867990615,0.05051833844265648,1.0,1.0,4.587539358718202,0.0017497318787263781,1.0,0.0,0.8459027294605891,600,60.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,5,50.31183934211731,1353.6315019084777,206.92294641640197,74.9281677444841,22.692081820648625,0.05051829746494189,1.0,1.0,4.58015357347135,0.0012304233607648611,1.0,0.0,0.8471349505942626,600,60.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,6,49.360016107559204,1317.9866712638168,206.9240385594587,75.22217885155851,22.692189244150654,0.050518564101430345,1.0,1.0,4.580682707796986,0.0011648794109225388,1.0,0.0,0.8429999004762018,600,60.0
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,7,50.49244499206543,1384.8759522294345,206.92365173197436,77.19080567300502,22.692177642503975,0.05051846966112655,1.0,1.0,4.59860180887638,0.004818412253258411,1.0,0.0,0.8505832588118383,600,60.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,0,49.47379112243652,1331.9354000049316,37.63192310225243,92.48180956253017,7.269258276259056,0.009187481226135847,0.99853515625,0.9970745977571916,4.185346675874566,0.004852842877675792,0.99951171875,0.0,0.9717464352234252,600,15.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,1,48.55192756652832,1273.3901224389294,37.622633969302385,88.97314054441067,7.269586045092422,0.009185213371411715,0.998779296875,0.9975609756097561,4.174369515058246,0.0050723908175636595,0.99951171875,0.0,0.970454746502004,600,15.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,2,50.19669055938721,1332.8148686240993,37.615201137976655,92.9196876037813,7.262109359313058,0.009183398715326332,0.998779296875,0.9975609756097561,4.170914786637006,0.003913058676082766,0.99951171875,0.0,0.9717776249173993,600,15.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,3,49.889272928237915,1318.4671566654365,37.64927847940896,92.31034670553204,7.270516315321566,0.009191718378761954,0.998779296875,0.9975609756097561,4.183714891306601,0.005060050643651548,0.99951171875,0.0,0.9714446595889209,600,15.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,4,49.95054244995117,1312.1508584976646,37.65763779421543,90.12446454486182,7.256638139872541,0.009193759227103377,0.998779296875,0.9975609756097561,4.180725100370534,0.005352985434167804,0.99951171875,0.0,0.9713008321030013,600,15.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,5,50.09826040267944,1322.7392410061664,37.664010967812075,91.74138804280686,7.259730273411404,0.009195315177688495,0.998779296875,0.9975609756097561,4.176416860663197,0.0039246611828405685,0.99951171875,0.0,0.9715257476302266,600,15.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,6,49.036463022232056,1284.712310131995,37.614026861495724,93.14558660139373,7.2681118444532675,0.009183112026732354,0.998779296875,0.9975609756097561,4.169240966844586,0.0037858242534170327,0.99951171875,0.0,0.970721828875734,600,15.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,7,49.17160964012146,1353.4238894223581,37.634479973421065,94.40974605481149,7.265857471570407,0.009188105462261002,0.998779296875,0.9975609756097561,4.185793376009653,0.004870549067327176,0.99951171875,0.0,0.9721931316067699,600,15.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,0,49.97435522079468,1415.718697119224,43.89221908437999,96.2651191075524,8.919117250528592,0.010715873799897458,1.0,1.0,4.388777401595615,0.0024260145744891865,1.0,0.0,0.9689965109779971,600,20.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,1,49.7270781993866,1355.4365546847573,43.88229110641946,92.70758565106233,8.922761396631246,0.010713449977153188,1.0,1.0,4.380586677198993,0.002620304619982777,1.0,0.0,0.9676249759129262,600,20.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,2,51.40100622177124,1419.2183990252847,43.89492384871134,96.76702910048088,8.923411551855434,0.010716534142751793,1.0,1.0,4.387480926750972,0.0041452040782439786,1.0,0.0,0.9690710577886685,600,20.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,3,49.072219371795654,1407.153190326444,43.90204974067471,95.89079404106513,8.917561588002394,0.010718273862469412,1.0,1.0,4.384201687236579,0.003052442852503147,1.0,0.0,0.968800802895888,600,20.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,4,50.168800354003906,1395.8030100583042,43.88446531189478,93.62154084148146,8.91747025438344,0.010713980789036811,1.0,1.0,4.379144589483016,0.0024673013189332764,1.0,0.0,0.9685597000467411,600,20.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,5,50.073851585388184,1405.7704808045194,43.881588447426324,95.32044506497166,8.917954291823621,0.010713278429547442,1.0,1.0,4.3708431792943765,0.0011973442498980375,1.0,0.0,0.9687846707221274,600,20.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,6,50.90770077705383,1365.433010920432,43.90607535742835,96.73863714610643,8.920276875162639,0.010719256679059656,1.0,1.0,4.382659083387102,0.0017180629542225315,1.0,0.0,0.9678445775030505,600,20.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.1,0.0,0.0,adam,random,7,49.77548170089722,1440.926439699817,43.90564077583772,98.39944601505927,8.920256301669603,0.010719150580038505,1.0,1.0,4.396825712268152,0.004065693273418812,1.0,0.0,0.9695295751634729,600,20.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,0,51.6403546333313,1509.2317808922667,58.07410048949801,100.19264750594728,11.050700045926275,0.01417824718981885,1.0,1.0,4.564497075559107,0.0028892412439820866,1.0,0.0,0.9615207543170312,600,30.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,1,48.90092611312866,1447.423682668763,58.0723326199178,96.5861171657328,11.050540423705922,0.01417781558103462,1.0,1.0,4.563570565348487,0.0026291873101340945,1.0,0.0,0.9598788293191087,600,30.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,2,49.9064154624939,1515.0335387759433,58.07505989534048,100.7917711791688,11.050468733143006,0.01417848141976086,1.0,1.0,4.562728390996747,0.004108508688395183,1.0,0.0,0.9616674757297705,600,30.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,3,49.478066205978394,1504.9736668917622,58.074375294643445,99.63012231935205,11.050927495160284,0.01417831428091881,1.0,1.0,4.552053822039236,0.0031899304412492478,1.0,0.0,0.9614117000368617,600,30.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,4,49.77034378051758,1489.2008734014576,58.068538846152265,97.29315129251235,11.050321503402229,0.014176889366736393,1.0,1.0,4.5531993902768075,0.002027721869922857,1.0,0.0,0.9610069132490374,600,30.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,5,49.57780146598816,1498.6228302649608,58.06841507506551,99.07233151455532,11.049907631449704,0.014176859149185915,1.0,1.0,4.552385307818167,0.001116933899756467,1.0,0.0,0.9612521483709154,600,30.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,6,50.150386333465576,1456.2553922227328,58.07681430407784,100.45496408860183,11.050752774094734,0.014178909742206505,1.0,1.0,4.5497093751009725,0.001143972366421786,1.0,0.0,0.9601190734714238,600,30.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.03162277660168379,0.0,0.0,adam,random,7,50.95011854171753,1537.7071443443915,58.07473632627088,102.54902016145223,11.05071981437724,0.014178402423405977,1.0,1.0,4.570315794220159,0.004977861044619758,1.0,0.0,0.9622329020581931,600,30.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,0,51.12338161468506,1542.677690040964,64.88015399437253,101.5413192650631,11.823702675290956,0.015839881346282357,1.0,1.0,4.58190365458984,0.002750420969222145,1.0,0.0,0.9579431566209727,600,40.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,1,49.286433935165405,1480.3870422272526,64.87940722400063,97.91796563968828,11.823737682568066,0.01583969902929703,1.0,1.0,4.584510469757266,0.0026403382345214295,1.0,0.0,0.9561740238374492,600,40.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,2,49.04592776298523,1549.207421943688,64.88036707316954,102.17822572032196,11.823762970062383,0.01583993336747303,1.0,1.0,4.580846679788069,0.004084723956094159,1.0,0.0,0.9581202838598795,600,40.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,3,49.322606801986694,1539.781693240518,64.88113425078504,100.91797545856161,11.824034080578242,0.015840120666695566,1.0,1.0,4.57066416857395,0.0031505562015882926,1.0,0.0,0.957863420161698,600,40.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,4,50.75572395324707,1522.6103466510122,64.87803931956599,98.56052546083218,11.823587176047232,0.015839365068253414,1.0,1.0,4.5734476331102965,0.002021085033520924,1.0,0.0,0.9573902545308027,600,40.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,5,50.21653723716736,1531.8597968780539,64.87678680425637,100.36651585860803,11.823024289796434,0.015839059278382903,1.0,1.0,4.572966889698628,0.0011808398441365252,1.0,0.0,0.9576483520642842,600,40.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,6,50.52679204940796,1488.850426540092,64.8818047133411,101.72961526386288,11.82395281127934,0.01584028435384304,1.0,1.0,4.5675817603815325,0.0012951435792719886,1.0,0.0,0.9564215427172771,600,40.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.01,0.0,0.0,adam,random,7,50.25917887687683,1572.1863659414837,64.8805888026034,103.97474111326562,11.823795188495971,0.015839987500635595,1.0,1.0,4.590690141686354,0.005081181352585782,1.0,0.0,0.9587322532441944,600,40.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,0,50.16199326515198,1553.641662730839,67.3093950251671,101.97785979081588,12.073048927825287,0.016432957769816188,1.0,1.0,4.583242038418368,0.002696522990137528,1.0,0.0,0.9566763709806435,600,50.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,1,52.010663986206055,1491.198419338224,67.3090562002845,98.34904637629704,12.07313217502072,0.016432875048897583,1.0,1.0,4.586894328459529,0.0026298922952182812,1.0,0.0,0.9548624412905726,600,50.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,2,49.82040357589722,1560.4016002313247,67.30948183064754,102.62736433909808,12.073108129046803,0.016432978962560435,1.0,1.0,4.5826780336798985,0.004054319285379945,1.0,0.0,0.9568640010234101,600,50.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,3,50.941102743148804,1551.1764052096207,67.3105054129164,101.33518477806109,12.07337569460332,0.016433228860575293,1.0,1.0,4.572512379760671,0.0031089717561149015,1.0,0.0,0.9566068016591445,600,50.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,4,49.78570771217346,1533.5627972978982,67.30840694726486,98.97134307332449,12.072992070164988,0.016432716539859584,1.0,1.0,4.575902419603653,0.0019964743665375467,1.0,0.0,0.9561097810498138,600,50.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,5,49.21944570541382,1542.757696136669,67.30667553013035,100.7859443281062,12.07241420746735,0.01643229383059823,1.0,1.0,4.575285395840493,0.0012126973140079583,1.0,0.0,0.9563724908333447,600,50.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,6,48.83567023277283,1499.5453289828927,67.31081535661873,102.14209894229852,12.073327943140278,0.016433304530424495,1.0,1.0,4.569043269500729,0.001291403175268266,1.0,0.0,0.9551125170705749,600,50.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0031622776601683794,0.0,0.0,adam,random,7,50.133155822753906,1583.4771007185118,67.30993328948927,104.43626960816634,12.073135022786873,0.016433089182004215,1.0,1.0,4.59262387950084,0.005066777132708789,1.0,0.0,0.9574923229019561,600,50.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,0,49.86709952354431,1557.147520076966,68.10655805334633,102.11689223760747,12.152211523970607,0.016627577649742757,1.0,1.0,4.583186613683235,0.002662068317152254,1.0,0.0,0.9562619744274582,600,60.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,1,49.77538347244263,1494.65602172533,68.1063529774733,98.48633812161678,12.152308782964063,0.016627527582390944,1.0,1.0,4.587212974792205,0.002616518829677196,1.0,0.0,0.9544334268303044,600,60.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,2,50.0700306892395,1563.9802549793562,68.10662267858612,102.77044398269659,12.152268875814311,0.01662759342738919,1.0,1.0,4.582981022101055,0.004059866141672487,1.0,0.0,0.9564530162949627,600,60.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,3,49.840702056884766,1554.8184742757535,68.10764313835054,101.46809520805948,12.152527966538521,0.016627842563073862,1.0,1.0,4.572631750405499,0.0030448925919897957,1.0,0.0,0.9561957590129126,600,60.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,4,51.04289770126343,1537.0650110541108,68.10588311734182,99.10224039889184,12.152166926526267,0.01662741287044478,1.0,1.0,4.576283923345581,0.0019853357915033867,1.0,0.0,0.955690954756276,600,60.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,5,49.808987855911255,1546.242659229235,68.10400593171661,100.9195776254661,12.151584967792228,0.016626954573173,1.0,1.0,4.575578472287144,0.0012050017842820265,1.0,0.0,0.9559551629718555,600,60.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,6,50.51632809638977,1502.9660988458857,68.10791437156338,102.27346124012985,12.152497135820141,0.016627908782119966,1.0,1.0,4.5692938125327,0.0012788046692459771,1.0,0.0,0.9546843309214608,600,60.0
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.001,0.0,0.0,adam,random,7,49.22867727279663,1587.0862893094782,68.10712198446035,104.58326439459205,12.15229311363787,0.01662771532823739,1.0,1.0,4.592952777669251,0.005069642890588603,1.0,0.0,0.9570866924859562,600,60.0
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.1778279410038923,0.0,0.0,adam,random,0,49.67299818992615,1458.1198481384054,14.845286705157736,109.44625127860172,3.714601010231822,0.0036243375745014005,0.999755859375,0.9995112414467253,4.228677465346802,0.003501685041837544,0.98095703125,0.000732421875,0.989818884418787,600,15.0
